Id,SalePrice
506,285036.8376241293
507,385646.98172790254
508,385392.81228501606
509,437320.3121299172
510,421831.5935783299
511,355944.6561620046
512,260338.83980178597
513,306288.30550530873
514,440327.84936476575
515,273209.64470723836
516,345179.9494353916
517,370958.86466565466
518,332471.16868389945
519,199038.34585782446
520,333003.15476551227
521,233465.45890557056
522,218421.1347769393
523,172032.6856633042
524,199949.54998585745
525,210603.4322562029
526,180183.88576088857
527,176198.835436953
528,187556.08113210785
529,217022.4933960877
530,206542.59494356732
531,218826.68049118586
532,170805.61337783563
533,257915.06657481415
534,188405.28482414965
535,246174.93537021131
536,322685.68763660855
537,343069.5097885142
538,245503.48054952282
539,302365.934680364
540,251166.79618479524
541,230221.50895154706
542,259484.93003741867
543,269544.4119597784
544,241498.0755035586
545,224022.41458731997
546,248597.6623444939
547,193206.62975955658
548,184089.73288321047
549,192595.93803067092
550,153220.2581770499
551,181981.58539408524
552,180706.23064562186
553,184538.93458327718
554,193231.45037437486
555,187783.6477806492
556,203140.20828770584
557,119257.47867198222
558,124445.25968354476
559,125709.80613776935
560,120146.79861846114
561,176491.2268619947
562,150065.52526362176
563,219614.43322993864
564,370488.02481349214
565,180671.52355572928
566,142405.14848379008
567,155510.05596594774
568,175506.28274340663
569,287131.08901515155
570,254709.14057124604
571,290004.8492545163
572,283866.96368181816
573,162033.41958310467
574,210907.27801949155
575,183891.7359522291
576,188616.25463901166
577,315788.6844877623
578,203057.10580234043
579,424177.17189033196
580,255138.36153663055
581,205291.4280809072
582,172767.78971892764
583,178638.5536768596
584,237702.90185719036
585,137632.77243289916
586,154113.0391493073
587,128625.31837450965
588,136664.54054202212
589,185767.75769186535
590,105005.68760075023
591,136920.8789650549
592,141927.10759088385
593,73199.59190326858
594,157528.48852889324
595,116847.06848450736
596,129460.62567837044
597,213284.55813357473
598,140718.70668507117
599,156046.51363326746
600,185658.06098265812
601,139066.64735558067
602,113429.96713691266
603,141954.0302350494
604,138304.72920391188
605,194113.14871872135
606,117062.53060420297
607,146426.9784483602
608,90727.30002795659
609,106542.27249836715
610,81885.1696661484
611,130003.6884936057
612,134359.2329140146
613,167842.8936401632
614,148055.05278456488
615,128327.5041982799
616,146161.62181279334
617,132198.5899533449
618,139694.13344187048
619,116509.66796660362
620,126130.50399191148
621,132214.19923059354
622,144865.8073247049
623,111870.98167727189
624,131132.78951283105
625,125574.7920711612
626,123541.68993464984
627,116041.8660169428
628,98527.83462042833
629,129411.0830943407
630,128309.77948443597
631,134578.1160972454
632,153570.19490241117
633,134678.3458974359
634,170486.83109111714
635,93636.81774100111
636,90670.35313596364
637,146853.57985072373
638,50736.05129071534
639,110416.68609822029
640,119246.34067923509
641,145403.7027664671
642,96129.89229180076
643,149737.50488111677
644,125506.95681400652
645,92870.2203764625
646,251740.43199848864
647,125146.80151713695
648,114222.29467775986
649,115041.97251067098
650,159173.27045512057
651,138751.46930118295
652,116257.00608351223
653,109601.61150983063
654,147197.11312280412
655,106999.8666243426
656,148210.73787978492
657,121716.69070363692
658,103360.7579565545
659,106670.07490173384
660,114350.14586832216
661,85995.06274944782
662,96689.02528957019
663,225347.4183438274
664,142531.11673064582
665,166911.66976138798
666,153695.49265704033
667,127045.14022908686
668,100553.1040649344
669,156739.0262108521
670,164108.33133014897
671,119810.79481391198
672,114175.83623647323
673,118638.44448439684
674,102192.99219137015
675,91188.481195071
676,117610.31785202221
677,140760.3955737123
678,154084.82481257094
679,134256.56378041583
680,135613.64784519013
681,139161.53646988663
682,147806.3771555814
683,129830.48359383225
684,129367.38740479336
685,154121.2149207154
686,158351.6188883976
687,130711.06339873822
688,138318.4585405424
689,240048.9132477435
690,126274.36613319063
691,181468.72968746306
692,164990.43274735464
693,119053.84710515907
694,125287.64477521555
695,231493.28196284015
696,232016.7181896385
697,232614.61642141396
698,206536.94614077828
699,169586.88666187297
700,259253.76798436645
701,465255.33453571424
702,339634.7261677489
703,257677.29933903794
704,172992.08015982897
705,143611.4870854948
706,204308.0059733741
707,212014.95322419575
708,192263.12632927165
709,220486.44753299069
710,149757.17699545866
711,143126.50038541853
712,154902.50186209314
713,243466.1545901787
714,323559.61386501574
715,332720.7124166666
716,265078.8358747087
717,223464.41408178426
718,144293.1039068947
719,205773.07372512584
720,195202.5480163464
721,232472.5860644542
722,207902.7633426078
723,143853.28710184098
724,133177.51782355094
725,148336.98904252407
726,146172.0279923196
727,155962.13586390798
728,160380.71441982285
729,89243.36874313118
730,90936.62136217879
731,97779.18681145726
732,95941.07807209787
733,97362.59766991474
734,115819.38883674378
735,106916.62001528546
736,108246.91385555433
737,163252.44621139404
738,168475.14466448326
739,125272.35807660708
740,122592.86267655139
741,187978.32655294056
742,171463.09518195555
743,165237.7894677385
744,118824.68804450678
745,136646.9142268372
746,229345.0431772267
747,223469.72526782152
748,191729.61635757968
749,122961.08046771711
750,110968.79973694251
751,107824.25281814633
752,102351.83568866676
753,137784.64238253798
754,97931.31474737808
755,158382.7865845891
756,77190.42804568878
757,100104.13384619309
758,71209.52385487684
759,65560.55758298138
760,296203.31841269846
761,230195.2602824792
762,252936.896899638
763,217967.96027368837
764,146349.61322894407
765,176007.51280132495
766,194431.95085350503
767,273049.68911927263
768,244953.52452813426
769,150485.86989106055
770,202776.45050509146
771,180266.0455153281
772,172782.38865913567
773,264255.3132266158
774,196024.49344809775
775,285009.5798539943
776,352205.1596634199
777,203923.0791434285
778,123077.72884807836
779,161641.54486050407
780,152898.880798207
781,137216.7954112673
782,134098.80109442826
783,88826.64681219624
784,89476.63423283114
785,143836.55390226
786,91783.4260176444
787,122853.37019282478
788,125491.88627714652
789,141066.21074705597
790,133390.10709328984
791,176983.79468708494
792,159531.9776056409
793,175378.67957615477
794,192167.88610198174
795,181736.44405618488
796,187059.4941827576
797,180108.3071327643
798,174254.3871668915
799,157605.29613515583
800,186044.65498324166
801,206729.73210771556
802,326803.9367535437
803,421980.69328467903
804,180414.98076970794
805,285266.30266469205
806,358350.72180902434
807,380188.9184062282
808,169674.73427811408
809,180014.89794982906
810,243749.979246567
811,204438.67486988346
812,164756.38875981243
813,171242.518917928
814,197946.94322107336
815,168358.748295791
816,180752.85724582407
817,161930.3842749258
818,113713.31056887828
819,116158.66408876915
820,170826.4935120867
821,178065.9945147881
822,95166.19932396388
823,110223.48584917339
824,139598.72453814643
825,129506.57835550349
826,335447.56993831164
827,267960.7039077514
828,389287.52297698683
829,437082.6727550975
830,311283.4550589826
831,400746.4715670996
832,462281.6178799171
833,424249.3112666649
834,453973.1204195997
835,297418.4168712859
836,294498.6086739865
837,306695.49262257916
838,381761.78410493484
839,326574.80707356904
840,262020.6358012933
841,237524.44571600162
842,239947.04329728935
843,259635.21702102266
844,188831.05458867236
845,189570.47203455985
846,186795.1916819264
847,221791.1566698008
848,278662.68880466314
849,219343.98852693927
850,189970.44239438343
851,178484.18292105984
852,176037.26269250017
853,171893.31569760974
854,175096.11749290253
855,184020.13980247613
856,176322.85753587153
857,175639.8145753051
858,175802.7558309927
859,186820.66080882802
860,256547.78992106122
861,167529.5040668773
862,181924.00770773157
863,169307.3390007968
864,224999.68101286146
865,166759.3426460078
866,213749.7560618341
867,215438.84716131416
868,184311.1585821493
869,177711.05680963438
870,353839.09926072136
871,402856.88406990236
872,321842.30158548796
873,270153.87450656475
874,251397.21497682485
875,333629.81137820263
876,210415.68694785674
877,282276.9586807089
878,236941.87042077325
879,375048.7336158009
880,221647.7560374771
881,252669.53065509454
882,217016.34596779945
883,233953.2980592095
884,252274.6215251502
885,222804.032796128
886,197124.43348845348
887,226176.50141585374
888,154623.79229782312
889,275389.19799104374
890,237388.70591474813
891,254424.6405258376
892,207801.4448807621
893,125854.02412377106
894,155022.9444673742
895,153467.79325783995
896,202295.627208237
897,195378.51718808096
898,122446.25310254665
899,118559.39479730859
900,137298.90715165474
901,276347.2256470974
902,142421.0784170021
903,152940.9308146299
904,217064.0032892229
905,185894.23409726255
906,225254.812974057
907,198045.7920578412
908,220316.33435455148
909,173851.00925838237
910,172588.78066283235
911,192081.71410125538
912,258731.22930101468
913,307164.5996017514
914,255450.77611365425
915,274620.27156593406
916,350817.783008658
917,130951.25365006884
918,192330.00776419963
919,145434.97767968697
920,162343.86229189546
921,177867.5929995743
922,216566.8474013525
923,227797.66584756528
924,150040.00799189022
925,143914.12323400547
926,130992.74262783249
927,105837.0348018223
928,129698.74461244073
929,137025.5389448135
930,134800.2280909154
931,115106.26727332319
932,162936.28991649215
933,144847.3894204163
934,180154.60217735797
935,149811.25625287136
936,204045.78485035116
937,116243.8309501622
938,74248.42236489472
939,58768.44319908763
940,113320.54282428295
941,137423.13634199326
942,134829.22189631948
943,143344.2223892193
944,150748.80517584193
945,132080.02932119867
946,131272.11216544945
947,135802.90762976167
948,130605.73573450465
949,173407.82831340857
950,127737.1466225268
951,153952.51390671232
952,139480.33779440032
953,132679.56860637743
954,136517.14354445064
955,137478.913126045
956,127250.33776500516
957,116705.87982873879
958,136776.29003804977
959,124573.14257465264
960,152933.0597317321
961,127426.78600733809
962,121048.36569094178
963,141056.77871496824
964,172019.73165840673
965,125036.48419592035
966,124338.76544702091
967,166382.59540734213
968,117886.65938243995
969,132219.8113060584
970,123521.08907153989
971,133037.30977041286
972,138573.34072863168
973,144502.7132406933
974,149532.5363209812
975,106205.68561971068
976,115636.78668472022
977,127482.86182861647
978,111616.01227740718
979,132480.64206119176
980,108219.92701754966
981,98826.5207351264
982,107151.33952618616
983,116450.86003881913
984,98159.59119451414
985,112692.0538138433
986,221825.48526115532
987,147940.2139272909
988,117094.76978680842
989,161485.52851336412
990,121140.53572527217
991,218634.1363657971
992,96078.74320800362
993,108270.81762561802
994,105841.7805223663
995,149099.5677603803
996,119857.84957656631
997,105289.08813732126
998,110610.74986170373
999,146573.18652772642
1000,117192.66694945017
1001,113941.57458778964
1002,122018.52812049251
1003,153567.80173569525
1004,138732.7919938098
1005,128065.40778587038
1006,151958.68633376362
1007,99874.785389501
1008,105792.72618097132
1009,198422.5451451424
1010,216182.5086288906
1011,189040.11576575835
1012,121494.68414213242
1013,116778.69832464632
1014,242949.8807431346
1015,117437.16786536762
1016,133942.49886719746
1017,166526.52892078157
1018,126463.99551212491
1019,126664.5433918349
1020,132567.53246319963
1021,133201.2720585345
1022,118003.85245805659
1023,122208.27730478042
1024,120714.28614399576
1025,153208.55032876527
1026,174439.74946767354
1027,143559.45071679284
1028,149613.72939828836
1029,142873.26466068765
1030,95887.16590254434
1031,178552.62679011477
1032,139875.34534127155
1033,181405.27946550283
1034,110516.31780473936
1035,211130.0602425953
1036,147467.20877779837
1037,117928.4780296704
1038,93795.89898351402
1039,130520.03798805308
1040,139297.68692175328
1041,152375.42392072527
1042,110839.8233934509
1043,196279.6230531979
1044,209690.64467521507
1045,260598.04724953137
1046,329723.1992046009
1047,262538.76659788465
1048,222981.60457833848
1049,232351.93222934465
1050,187254.7732976684
1051,213052.16119240248
1052,219816.49213641128
1053,222270.63014360194
1054,151418.00089472163
1055,155515.58707243373
1056,132417.6476229904
1057,136258.5537222529
1058,226199.10860924947
1059,208202.39328339897
1060,192226.88784452816
1061,222173.9857153902
1062,137842.9810904152
1063,140422.34491758002
1064,143800.57497424135
1065,147149.47084029595
1066,121581.72380123448
1067,128612.99657140218
1068,133387.53654869364
1069,104787.22722710183
1070,246558.27357636776
1071,229960.3745418619
1072,198811.1328688264
1073,250744.80159345226
1074,314694.9607226388
1075,228276.20856218983
1076,227242.94971861714
1077,186493.6110505076
1078,189412.65640394154
1079,173741.00809893024
1080,182385.2249541964
1081,146202.59191840002
1082,127521.16860420755
1083,136891.05814956076
1084,132172.44849250047
1085,144744.6662054236
1086,141441.1537574476
1087,153007.16804346073
1088,156515.3627314685
1089,350439.65
1090,140972.34190766665
1091,114985.58692390172
1092,90936.62136217879
1093,119329.91476618973
1094,101491.4552324887
1095,101390.76198348225
1096,117351.34925711603
1097,180174.57200865803
1098,141755.88448135302
1099,116928.99151072765
1100,128420.0658740481
1101,128384.0911093574
1102,131165.48114213484
1103,158928.91794908635
1104,114041.788368859
1105,137550.9254242822
1106,134316.14515925225
1107,186825.92569554987
1108,185542.52998598988
1109,121762.7172769863
1110,155403.95093869168
1111,186077.50659761112
1112,246076.22086928936
1113,291730.45736922795
1114,135419.6508870452
1115,134049.9122318047
1116,155479.48987839912
1117,98397.49616503382
1118,69496.45654392878
1119,123648.06028026323
1120,133811.32240445432
1121,115047.2652360404
1122,271987.42618081433
1123,161674.11863571624
1124,171224.2951442633
1125,203860.24105347437
1126,205760.3881324245
1127,151175.34308978266
1128,144774.66800106975
1129,219376.9361554251
1130,220423.18005012532
1131,227673.1174907132
1132,245020.9536191974
1133,183872.04880003826
1134,205577.28982654717
1135,325834.18278310413
1136,179052.57590165752
1137,277772.7715509403
1138,308952.6543195488
1139,150266.65723151845
1140,129214.92903095197
1141,82922.17886200425
1142,90517.3338907403
1143,81610.64988500484
1144,80578.24973321895
1145,142927.00544952406
1146,170133.95000535098
1147,197656.3713619061
1148,161289.10996567775
1149,116505.55977390162
1150,172507.97594596833
1151,156276.2624446448
1152,127296.96272625
1153,127581.37466366893
1154,152991.82233864756
1155,139381.1197161599
1156,167270.4298404338
1157,192647.55447072885
1158,225195.6894568545
1159,184025.93353836998
1160,183001.5478520831
1161,184242.8731682173
1162,248906.27169880352
1163,269432.53054651263
1164,335190.35166369
1165,164498.8041043931
1166,183477.1885706528
1167,406671.39164182195
1168,585791.3816666666
1169,330650.9775634921
1170,453899.27512027614
1171,401817.6304195997
1172,317057.116998557
1173,385189.74037662335
1174,148975.27467484996
1175,195816.1717988001
1176,165581.01515515876
1177,254938.33062362543
1178,176464.9177517453
1179,151173.41399203695
1180,110745.81447020601
1181,191715.8681443347
1182,110313.72518561913
1183,131069.28758425351
1184,97452.16248718956
1185,96854.81640965599
1186,97621.65910142679
1187,138630.12565405763
1188,145304.58790041017
1189,138072.7062641626
1190,153071.1553951215
1191,427916.22849934886
1192,262832.33137160813
1193,254646.64954212133
1194,370683.9937676768
1195,315971.13943487074
1196,333701.27849206346
1197,262148.1286914096
1198,299648.6292845549
1199,316934.07619345904
1200,337719.16088816745
1201,351530.7691583694
1202,287407.86319233855
1203,269819.1439941521
1204,309165.84457864356
1205,281457.35399586085
1206,173282.28215664133
1207,179240.69638859894
1208,172978.67984070952
1209,285240.21103542286
1210,179385.07972193227
1211,186317.07795791345
1212,195585.22039303434
1213,191234.53752522593
1214,170452.65488876135
1215,188769.39077088155
1216,200952.40122513153
1217,266530.12142538023
1218,287871.05620101123
1219,274937.6246083562
1220,417514.3552023809
1221,328329.0533156264
1222,494420.8054105572
1223,299122.53325395373
1224,350880.9297543955
1225,262710.3029061129
1226,336948.947978355
1227,235344.06955086536
1228,221114.3379182628
1229,457718.3106537267
1230,184180.39649851777
1231,130829.36552559539
1232,196309.94940355816
1233,127933.29772466427
1234,191206.24468270552
1235,186406.0737259831
1236,188523.28756730168
1237,196300.26436156465
1238,179329.72993220668
1239,168185.77014977223
1240,150661.41074375308
1241,123767.35577731438
1242,150374.35947190455
1243,142388.63373495504
1244,131323.05273793722
1245,119156.61631175691
1246,124710.58875287502
1247,140129.99648125455
1248,118951.11206182513
1249,127869.99242176487
1250,278811.4820219448
1251,372757.9849633953
1252,173299.27815536494
1253,150751.0229753933
1254,173195.15226969498
1255,154725.8006860763
1256,176136.11617447794
1257,223345.8367683377
1258,156584.11476640715
1259,163638.64853867466
1260,145146.88942806234
1261,153415.2234014012
1262,142586.58674588669
1263,127195.06584053712
1264,138575.17488360382
1265,147434.2384947762
1266,158435.42324577307
1267,166416.9499352366
1268,154555.79542978184
1269,147838.0774786914
1270,119126.65188960073
1271,112789.40750387659
1272,160807.16164694115
1273,130049.95675954969
1274,136974.60141798618
1275,133371.44147999684
1276,123952.51541135201
1277,135560.0318929948
1278,157408.7731102529
1279,136641.0728618393
1280,147901.63233407357
1281,152116.59247523817
1282,150739.45255170678
1283,145238.13931728003
1284,136462.4066902131
1285,136524.11347993434
1286,152441.5099071694
1287,123706.01400904942
1288,130744.69024201267
1289,135139.1310564054
1290,128901.20504258241
1291,240955.46389255914
1292,159856.93751135367
1293,200944.79330519502
1294,136777.19517276512
1295,85493.02364664523
1296,83535.31585860568
1297,70569.16845497506
1298,161294.21875364982
1299,129149.93791561355
1300,148230.59435150222
1301,149703.0015241135
1302,180626.5901145954
1303,163586.315313028
1304,268450.6289486847
1305,141332.06891662747
1306,94283.84194913105
1307,127977.4897485922
1308,136934.15503294463
1309,161724.19978862064
1310,121986.39107172666
1311,125848.17068443925
1312,123461.10421919901
1313,143170.76653843513
1314,136264.96679620811
1315,154255.03906163044
1316,158449.24887420132
1317,124552.76788627564
1318,117711.93776495496
1319,113846.3373713049
1320,105199.68710647558
1321,92425.96879112301
1322,91953.0758271733
1323,133661.59676823384
1324,137719.4080747701
1325,59866.23672334117
1326,119789.91477300448
1327,81987.21560176856
1328,211040.9717814929
1329,97628.25130811059
1330,118149.92828343598
1331,91790.59639320102
1332,154617.75632599657
1333,100327.76945726952
1334,120523.3745380537
1335,106230.65668184303
1336,207494.73031186967
1337,132662.9478469252
1338,117819.17390234441
1339,92701.5856602623
1340,116135.5595916793
1341,142981.43242352502
1342,185287.8687586764
1343,140947.52981683382
1344,101196.12027574363
1345,107026.53612130173
1346,150652.920286855
1347,146513.96905629511
1348,132743.2562549799
1349,141534.66009483766
1350,149134.7647743089
1351,144051.76108057256
1352,145898.5302167522
1353,160818.43284639923
1354,109633.25376990969
1355,254144.871298001
1356,130864.1324356113
1357,132174.6549522473
1358,165954.09821619856
1359,130156.89983842269
1360,109975.04733176636
1361,203163.99400791602
1362,227434.18165060913
1363,166181.79520395314
1364,133001.24198603714
